Commit Hash,Widget Name,Author,Time
307b349837638e154ef9d287995d019c7b711198,dev.tabs,devs.near,2023-06-06T06:30:39.671Z
c69529da34e939f1d48c7a66bcb764a10b03d50a,dev.tabs,devs.near,2023-06-06T06:26:31.987Z
009199ed8333ce4c944c70b8d9b17f7f264fde85,dev.tabs,devs.near,2023-06-06T06:21:34.275Z
1d7e35c1bfa700a1cd12c47b8e4a9800aac5f7ed,dev.tabs,devs.near,2023-06-06T06:20:28.510Z
08cc8cb69d4b65d9ada4ae7741455e2c46adc047,dev.tabs,devs.near,2023-06-06T06:15:48.916Z
ea35ba33e6f622afc3920b845591909685eeacc1,dev.tabs,devs.near,2023-06-06T06:07:35.302Z
54fbf9ee094ad55c13bfb78ada20fee362abfbec,Unknown Widget,Unknown Author,Unknown Time
a2609d622cba7b10ddd0d0530b5d16d55b885a9c,Unknown Widget,Unknown Author,Unknown Time
f89941e2c4ce776f4835ce8eee0825f942d04d00,Unknown Widget,Unknown Author,Unknown Time
d2637106db2dde85b68adec1cb839f72d040078f,Unknown Widget,Unknown Author,Unknown Time
c195aaf3b58ea7a666984d576ce3f374daea8734,Unknown Widget,Unknown Author,Unknown Time
9ebe0d39b96465f075ff99ba89fc929dfe8abe23,Unknown Widget,Unknown Author,Unknown Time
8da3caf61febd148cfb04e2520f4b7ea555257f0,Unknown Widget,Unknown Author,Unknown Time
c7d3770e9595f70422789b9a99548fd22942b98e,edu,academy.near,2023-06-05T21:55:08.837Z
931f59e95f74b4d23d84b8880a252bd396b205e2,edu,academy.near,2023-06-05T21:41:40.633Z
5ff616410709de181e9ee15ce4d8658544961098,edu,academy.near,2023-06-05T21:40:18.984Z
c623bcd1c6d78b46627d0430f2ec5f52966910f4,Unknown Widget,Unknown Author,Unknown Time
79689e6a78f0faf907fbf2f6fba93e30f0be4b6c,Unknown Widget,Unknown Author,Unknown Time
fb8161b847775b47406bc4f4817f1f693281e56b,Unknown Widget,Unknown Author,Unknown Time
987047a81bbce17e3e6ad0bcf24704d996927877,Unknown Widget,Unknown Author,Unknown Time
af255c078d941ad30bf912d5a5fb9dcf9a4c323e,Unknown Widget,Unknown Author,Unknown Time
5dca6b6a9ed79abdb43fe270fd9d7dd118eb7602,Unknown Widget,Unknown Author,Unknown Time
f48019282c0b1bc56ba466dc33d4cccb900afbb5,dev.info,devs.near,2023-06-06T05:44:40.049Z
50c9adaaa95427bf0387a16d10c6ffe161168c87,dev.info,devs.near,2023-06-06T05:41:52.878Z
15cc24fb5339e7b4a3d5e42987e0cd17da2cdfd8,Unknown Widget,Unknown Author,Unknown Time
b4127a26fdcb6b9395ea78c17a86d6a737bcc14b,crossword.puzzle,hack.near,2023-06-05T22:37:44.046Z
90eb6ae93adc929e107e9ba0fc0701f62134dda7,Unknown Widget,Unknown Author,Unknown Time
dcd6c280bac518ed5fdc3f3667bd165140f10a42,Unknown Widget,Unknown Author,Unknown Time
3e543f9354ad212f62bce9119ed44bf340bd2e5f,Unknown Widget,Unknown Author,Unknown Time
4dd2b46af33c5251c857ce5bcbbf5ddc3062a761,Unknown Widget,Unknown Author,Unknown Time
ad8e80e95b8e6f802125d099c5b8837ff1197708,Unknown Widget,Unknown Author,Unknown Time
38508f04f80f2267c33c95de46891f29f6af36d8,Unknown Widget,Unknown Author,Unknown Time
e7411d56f4b91f1314ca012c9a4eff15f186e4ed,Unknown Widget,Unknown Author,Unknown Time
7bf75c270b6deceaa58415e62bd9e15e9ac4da98,Unknown Widget,Unknown Author,Unknown Time
0ebb8fb60491eedcb1ef39f7d9952fdbed0f8cf8,Unknown Widget,Unknown Author,Unknown Time
2d5873c5f9a1722d2cca0a2c9090a6b78c068a38,Unknown Widget,Unknown Author,Unknown Time
94e4d00470daada9a7b78818dfe2f5cdd7ad82d3,10KIcon,marior.near,2023-06-06T11:30:04.848Z
0961ca0d4032ed54d1ce02c8b134a5427b44c70a,Unknown Widget,Unknown Author,Unknown Time
1bc2c5bb741640d700c1f707810c6df480e538fa,Unknown Widget,Unknown Author,Unknown Time
67e43d8e0eaa8321f101b8993c2803da2e20c974,Unknown Widget,Unknown Author,Unknown Time
638c48a6ca00342cb923d62ee62911428c7a7634,Unknown Widget,Unknown Author,Unknown Time
a0668e99b57bfec6c1d00c47d0298c904d361160,Unknown Widget,Unknown Author,Unknown Time
c798968490205413eacdf09dd8624532efe5bf8b,Unknown Widget,Unknown Author,Unknown Time
beaf209418c9dfa0ad8d9c745f96971d0bdb2488,Unknown Widget,Unknown Author,Unknown Time
9cef9fc25e9161e6a54eae1c6f6d6fbb1503b4da,Unknown Widget,Unknown Author,Unknown Time
2ca481bb67a5f8443e6a50d2b11c67b56e556949,Unknown Widget,Unknown Author,Unknown Time
e8758a99b48f03a8a0e6c97ea33574ec2a2f29d9,test_s3_connection,scopalaffairs.near,2023-06-06T07:31:42.306Z
fc672c5725c4403d5783049bb05ee2c77ec11078,test_s3_connection,scopalaffairs.near,2023-06-06T07:31:28.466Z
fe361460b11b1ed515b217bcd818ec0aa50cd7ef,Unknown Widget,Unknown Author,Unknown Time
c27d7781121712a77e9a5e725636f04099ea12c0,Unknown Widget,Unknown Author,Unknown Time
657679fdd1c7a3126edcfe1ef9e4d669bc4ea929,Unknown Widget,Unknown Author,Unknown Time
dc733ef6aa4ffd15a1f08a07635230a74471a9c1,Unknown Widget,Unknown Author,Unknown Time
1328eb19cce026cf7c3a094108d2a64a51039a06,Unknown Widget,Unknown Author,Unknown Time
9e60c560b9c26ce26b37cef53acb9732c93998d9,Unknown Widget,Unknown Author,Unknown Time
5840c5bbc8fba383e797617b8f5a6a1643603775,Unknown Widget,Unknown Author,Unknown Time
677bf927a70be3165eb949f45a2487dfa415c675,Unknown Widget,Unknown Author,Unknown Time
c76bdf0d86f4479e7cac02d45224f77b2f23d09e,Unknown Widget,Unknown Author,Unknown Time
1957dc4c51562bf5d4fc36a8023d66af8170abff,Unknown Widget,Unknown Author,Unknown Time
357a0a242a849109445d803c04ca8f5d95d43b38,general_neardigitalcollective_card,f2bc8abdb8ba64fe5aac9689ded9491ff0e6fdcd7a5c680b7cf364142d1789fb,2023-06-06T22:17:56.763Z
5469851be19e5c29379f5bcaa5c85a4537855353,general_neardigitalcollective_card,f2bc8abdb8ba64fe5aac9689ded9491ff0e6fdcd7a5c680b7cf364142d1789fb,2023-06-06T22:14:51.902Z
7b60f40b0273c20c4d71bec22844a8907580e243,general_neardigitalcollective_card,f2bc8abdb8ba64fe5aac9689ded9491ff0e6fdcd7a5c680b7cf364142d1789fb,2023-06-06T21:27:13.195Z
629fe7bc3d3eb43cd8609548d70ebfb05fd10f93,Unknown Widget,Unknown Author,Unknown Time
e3d9ef68994a711ace1b6c07314452393aa1b761,Unknown Widget,Unknown Author,Unknown Time
314e45ed824312980cee8b64623bb63e849519fd,Unknown Widget,Unknown Author,Unknown Time
a380524031998f500e2c24bacb2beeeb8acd5aa3,Unknown Widget,Unknown Author,Unknown Time
5965f90f6376f16d73314f19abd330c25aa9c742,Unknown Widget,Unknown Author,Unknown Time
80aa6552b67c0cb1df01b49efbca74903956f6b1,Unknown Widget,Unknown Author,Unknown Time
10d8e6bfec7d67cdf31c0135e8349e5524f9cde3,Unknown Widget,Unknown Author,Unknown Time
6f7ef903aa9eafbe717442b0045a2a1d97c09776,Unknown Widget,Unknown Author,Unknown Time
6b71c0ea937ff6e2c791e7dc95ea0354c7b32d55,Unknown Widget,Unknown Author,Unknown Time
175e8d2511effccf2701564914385cf23377edc5,Unknown Widget,Unknown Author,Unknown Time
5875917ff8b589cf63f2074d36df7b789578dd22,Unknown Widget,Unknown Author,Unknown Time
9831245acddf669132b775a2c4ad7482ff84873c,Unknown Widget,Unknown Author,Unknown Time
882da456a88ccbaf3bbabea997f6e00d940974a8,Unknown Widget,Unknown Author,Unknown Time
a6f69b0d5dbdace432550ee0628809e111188649,Unknown Widget,Unknown Author,Unknown Time
295fb9f7b9b32c10ea84254d4c452e0f359a6503,Unknown Widget,Unknown Author,Unknown Time
e04e5dde2036983dbb86d7575888c718169d3253,Unknown Widget,Unknown Author,Unknown Time
8e9af44dcf136ba4a0f3a2959d7cf5aeeeeb2446,Unknown Widget,Unknown Author,Unknown Time
db79029b1058eb8acda2d4ec36f1d351462ebebf,Unknown Widget,Unknown Author,Unknown Time
6d9176148cd19b35c5e1503e6eac4b11997e054e,Unknown Widget,Unknown Author,Unknown Time
277190e6de1cce78a44fe15d36e86781cffe5eaf,edu.question.preview,academy.near,2023-06-05T23:58:26.554Z
90516aa868b8aca5537885c408f989ebd4253ea9,edu.question.preview,academy.near,2023-06-05T21:57:58.051Z
08230f219120978034f7e1748c27bf6bac9a9bfc,edu.question.preview,academy.near,2023-06-05T21:52:21.830Z
cdb278c6851d152e92e3f8ed095b30a09b045e09,Unknown Widget,Unknown Author,Unknown Time
6224357a22b803f2725f526bfc5f603c11fba843,GenaDrop.MultiListing,jgodwill.near,2023-06-07T11:56:13.793Z
b363382652e8eb27d745ea71327019c467a07601,GenaDrop.MultiListing,jgodwill.near,2023-06-06T18:23:57.665Z
eb5b31764fb8d42646ed35fb857856fe0f1786f5,GenaDrop.MultiListing,jgodwill.near,2023-06-06T17:57:45.328Z
0ec22feacfe66c0fa2ac8b39ca4bd78972879fed,GenaDrop.MultiListing,jgodwill.near,2023-06-06T13:56:30.843Z
231a27d5341e8838f83c6d2afb30dad7cd5528e1,Unknown Widget,Unknown Author,Unknown Time
7e9f2adec985bd41f058b984a693f142bc334f7e,Unknown Widget,Unknown Author,Unknown Time
bd88e3f18ba43bde8511e4cd137606dc43a30ad0,Unknown Widget,Unknown Author,Unknown Time
89e9e878121a2aaf78a9b1bfcf450ff72662b9d1,Unknown Widget,Unknown Author,Unknown Time
c2350157b1c3fb47e20e97e26528505ab1a63d02,Unknown Widget,Unknown Author,Unknown Time
0b6cf9d1ea4ce7a9e5c6e1df739532d20e9aee8d,Unknown Widget,Unknown Author,Unknown Time
bce85bce4253522eff6abe75d95b0258630de4a2,Unknown Widget,Unknown Author,Unknown Time
e2d7c64dc66b12ac165caf7a1173ee424e150540,Unknown Widget,Unknown Author,Unknown Time
c9e959abab99f26afc7482740567baeee4f92a43,Unknown Widget,Unknown Author,Unknown Time
2c53d7015558006ef8bea52370f06b52c1072694,Unknown Widget,Unknown Author,Unknown Time
0d4baa51f54c9c51e1caa841e9ed1e9cd75ed542,Unknown Widget,Unknown Author,Unknown Time
4fb087083fbbff8f23857214bcbd790d5e9e9694,Unknown Widget,Unknown Author,Unknown Time
810b5bf504ccc75551be3585310ec01c861f075c,Unknown Widget,Unknown Author,Unknown Time
9a231cc964bc943a998fe0a017feb331a93dcf08,Unknown Widget,Unknown Author,Unknown Time
38cb77ec1516240fe79286faf6ad2a76441789ff,Unknown Widget,Unknown Author,Unknown Time
de3fc34a38bdef16be8619ebafd66f99a7f86bcc,Unknown Widget,Unknown Author,Unknown Time
a18cc6da3af32bdcd5d286888057f4711e75877e,Unknown Widget,Unknown Author,Unknown Time
afd1f90f468a8d102ff94b353bd3f4b551df3258,Unknown Widget,Unknown Author,Unknown Time
4318bdd7f74a90caa86aca3d2b4fb8b3ff5bdf1a,Unknown Widget,Unknown Author,Unknown Time
1964bbcced18e9f19d063beb920e657b9bc0a906,Unknown Widget,Unknown Author,Unknown Time
7e65a67ec021cf2695f31782a075bab798e7e21d,view,efiz.near,2023-06-06T18:28:10.928Z
2e15860a13886998ab4ba13dd9ef01e6cd8cafb4,view,efiz.near,2023-06-06T18:25:46.910Z
311694c58b2037448f42901fe4daa6734a525c6b,view,efiz.near,2023-06-06T18:24:57.817Z
a93333c29e2dd0967f7514fe696cd798481c1672,view,efiz.near,2023-06-04T19:58:38.211Z
81f54ca707e91bde672865b6e16d65ac7779ffd3,Unknown Widget,Unknown Author,Unknown Time
5db8b11a3141c29746e039f94a0aab5be01b0f2d,Unknown Widget,Unknown Author,Unknown Time
54926fc9e747fd43411f711905327c5d7adf2332,Unknown Widget,Unknown Author,Unknown Time
fbde673872a972874899fa94f2f1718772b17104,Unknown Widget,Unknown Author,Unknown Time
7fa7ac2179415186254134ab4f48c07e03cc6f7c,Unknown Widget,Unknown Author,Unknown Time
9a43d19af0f5de11dd585ca763c612c285fe8018,Unknown Widget,Unknown Author,Unknown Time
ddd8b3cf2befa8df86909bbcff0dd91d830fc347,Unknown Widget,Unknown Author,Unknown Time
38aa927f11e0125a509f445d16a539bda3dab834,Unknown Widget,Unknown Author,Unknown Time
2b4228a5bee248b4e9b4ff7b8b1d9d73a57d2fff,Unknown Widget,Unknown Author,Unknown Time
c308e0a6d97ea1b8ce8363d20c4567f185d91b7f,Unknown Widget,Unknown Author,Unknown Time
eba492fd6ea1e63ac80378d68830e505b68e1baa,Unknown Widget,Unknown Author,Unknown Time
41793906f9af656bc2a511a465fddc45f415603e,Unknown Widget,Unknown Author,Unknown Time
7be243e2020d08287a3504876642d8c65c8aa130,Unknown Widget,Unknown Author,Unknown Time
7aa01ef68d2d62a471875de0e867f97862b8f0ce,Unknown Widget,Unknown Author,Unknown Time
8c96c64c132837f890669c2ca5e902f40dd94fff,Unknown Widget,Unknown Author,Unknown Time
6b5497f7d58a650654f8a87c3d5e3b7f5071df95,Unknown Widget,Unknown Author,Unknown Time
132eaaac0ba4653a119837f6a24b43abba5104e3,Unknown Widget,Unknown Author,Unknown Time
93c494e30f2696b53b01616b14b5b216aa369d0b,Unknown Widget,Unknown Author,Unknown Time
2766f508507f41da91d6d8defe36c15669e518e3,ImwithCreativesConstellation,creativesdao.near,2023-06-04T08:15:04.792Z
ca9c748e8d6532450d3fb6596d6538eff6756e47,Unknown Widget,Unknown Author,Unknown Time
f3c8a2bf43e80f452ae9918830808c891ebe4643,Unknown Widget,Unknown Author,Unknown Time
248f5fc72aaff687ecbbb7b6022d354c5f2c10ca,Unknown Widget,Unknown Author,Unknown Time
bb4f4ab213cd8b09d4d3b1ba2b76df908a9a651f,Unknown Widget,Unknown Author,Unknown Time
26e9d3ab879a4c64845befcdb5fd5f251ae3e41c,Unknown Widget,Unknown Author,Unknown Time
c88daa2a8f8a6c39ca3e7b548403d3588f0a5333,Unknown Widget,Unknown Author,Unknown Time
fb18ec49b7c329216f493da9d9b4e0b5e82762fc,Unknown Widget,Unknown Author,Unknown Time
18d77dc8dcf26b47e5ea7f4222bb2203018be257,Unknown Widget,Unknown Author,Unknown Time
6896d2a833df0f145a1fbf368cd1086f86e64c9d,Unknown Widget,Unknown Author,Unknown Time
f6f3390b0bc4d43d1cd000154bfe24ecfabba49e,every.placeholder.view,efiz.near,2023-06-06T17:48:58.828Z
f6c08d2e69660bef8db553c39db3ca8bebb91cc9,Unknown Widget,Unknown Author,Unknown Time
ee5f366dbf26f9e1441558b03947d4c7dc36de53,Unknown Widget,Unknown Author,Unknown Time
bd534e694975e3ba22c7122f6ac287704ce71c31,Unknown Widget,Unknown Author,Unknown Time
b0f3ec8847e5c82128ebcd0931d7ae6648752dd8,Unknown Widget,Unknown Author,Unknown Time
d8278f812a47fd4acf0acfa2d476c2f1fde5afca,Unknown Widget,Unknown Author,Unknown Time
95280561a7c35cf74dac0ad151d7c59e2340fd5b,Unknown Widget,Unknown Author,Unknown Time
756a13dc0871461d119fd702e5b937e0ff4735cb,Unknown Widget,Unknown Author,Unknown Time
41d1b94a81ad717490448120dd722fb83c096181,Unknown Widget,Unknown Author,Unknown Time
880f8c773c9609c8ec94ace64d45b3216f1822bc,Unknown Widget,Unknown Author,Unknown Time
c4627215a2f8c06a9c7cc7d772e06a227f7d9c39,Unknown Widget,Unknown Author,Unknown Time
dc8e3bf5346def3967c343b1d12cd2bf298ec5da,Unknown Widget,Unknown Author,Unknown Time
f4a7462dd91362de473806b5d7bec020b4f204f0,Unknown Widget,Unknown Author,Unknown Time
39cc6fd12ccb9c8233416896d1804f32591be017,Unknown Widget,Unknown Author,Unknown Time
fa0af315b2bafab66d73fe4e0afdb3eff8de54dd,proposals,frichard5.near,2023-06-06T11:21:49.256Z
6a43f9d1c038e019b3ebce0659e394a92e41bde7,Unknown Widget,Unknown Author,Unknown Time
78bd55df1e9289fccd3253a5455c0004a2c60d6e,Three.js_card,kingdeemo.near,2023-06-06T15:44:00.155Z
277ab633a0c420d8d8534aa2a98d2634a94d7714,Three.js_card,kingdeemo.near,2023-06-06T15:41:27.703Z
f91fbe9e83e6da7b28ac3aa160bc01350206130b,dev.main.config,devs.near,2023-06-06T05:00:39.603Z
4936e1058fd6ec32074a7ec70b733352bda14ccc,Unknown Widget,Unknown Author,Unknown Time
321b7a682fdbba011835d7eda49cbe14b11c6c2c,Unknown Widget,Unknown Author,Unknown Time
683a8bb84ba308aaad2c13f97c474f67bcd23234,Unknown Widget,Unknown Author,Unknown Time
67f5bffc8610704e1d92a657d78c4ca4f7bc8f67,Unknown Widget,Unknown Author,Unknown Time
a52bd559c93984757249f15e736c580b85391531,Unknown Widget,Unknown Author,Unknown Time
3ee49cfc1328013bd201496f2a7528c74d8cdde6,Unknown Widget,Unknown Author,Unknown Time
19ef123a39d9494d4fed0584898745d095612aab,Unknown Widget,Unknown Author,Unknown Time
45db1a86f3752bd99481eff524180b9275ffe2ca,Unknown Widget,Unknown Author,Unknown Time
2c969c4d66072bfca255b8705ab681616c2af6e7,Every.Thing.Create,efiz.near,2023-06-04T18:45:06.739Z
79e73b4c8a1ebeaa5cc00755540a39bfcd68e77d,core,efiz.near,2023-06-05T14:01:38.594Z
fc868999a362e3616a80236e98f72ec784ee2a03,core,efiz.near,2023-06-04T19:59:39.468Z
0e803e8f0f37ffa8a8c808cce83345f0c3af5dee,Unknown Widget,Unknown Author,Unknown Time
f95ad6c791d76557a62a9c344a44cb1baacb4d2c,Unknown Widget,Unknown Author,Unknown Time
0737e9d009491311877946b237eb2bfdaeaaa2a3,NavbarControl,contribut3.near,2023-06-06T11:03:48.713Z
6eaf454f9892d86383e4249f414f85b43c08f2e2,Unknown Widget,Unknown Author,Unknown Time
9854c1e6c37da47114da90095d18545fce4687ff,Unknown Widget,Unknown Author,Unknown Time
e1b9f6209fae3c766be43f2fe0bcf518598bf706,Unknown Widget,Unknown Author,Unknown Time
9de6cb94f81e36b62d8d1709e0959b0f0d0e1179,Unknown Widget,Unknown Author,Unknown Time
e5d7885858f70614dd982fc7912d74e4ae86a6a9,Unknown Widget,Unknown Author,Unknown Time
0458e54db1ad73a5339bc3b49a48e201e00eaf8b,Unknown Widget,Unknown Author,Unknown Time
2d784fad7e91b4ba8627113165cf90ed6e5e6454,every.placeholder.create,efiz.near,2023-06-06T17:50:28.510Z
260bfc118aea3382a8e2f05404a2e14a0d9b6d2b,Unknown Widget,Unknown Author,Unknown Time
a83a4120e66c01bb051073f94a867a4cd80eb3ae,edu.posts,academy.near,2023-06-05T23:50:18.196Z
58b53fd25235d8ee87816cdc5121bb793780043f,edu.posts,academy.near,2023-06-05T21:35:25.324Z
8d28f8447c1d75b0373f80db4b048294422285e4,Unknown Widget,Unknown Author,Unknown Time
ff97d73dceedd88c56c2e57fbe022c19de36ee51,Unknown Widget,Unknown Author,Unknown Time
3d2da84ddc7f32318777989f4e6260498c030409,Unknown Widget,Unknown Author,Unknown Time
12d7e9e3e628233a64fb9b5eda3a76d02e16b6b9,HelloWorld,wecare.near,2023-02-16T20:05:04.187Z
2f71b9f0c38b28384a201b26bb3018a8a5d4d0cc,Unknown Widget,Unknown Author,Unknown Time
3e57b8c2d083c84ae7d82f5682983be5f8b47d49,liquityExampleRightColumn,0xgh.near,2023-06-04T01:11:09.855Z
e5b8b0bca20ef8d210114a37fee6a364d3d554b2,liquityExampleRightColumn,0xgh.near,2023-06-04T01:09:27.615Z
9355754b82b24d7c1af95a35052acb4abcca688e,liquityExampleRightColumn,0xgh.near,2023-06-04T01:00:41.543Z
454fc01809bf9be9c5c9ef7bc59b82f1418eec23,liquityExampleRightColumn,0xgh.near,2023-06-04T01:00:29.426Z
3a3b9626f21c7dc19a9c6e53e461bb268f7082ed,IAH.Common.LeaderBoard,sking.near,2023-06-06T06:23:32.129Z
80f7dc1550ef5a4a4800cb9c26decc603072ffe7,genadropMinter,jgodwill.near,2023-06-05T14:11:14.563Z
7c2e664e3e9164ed23ddf9d2e906de799c36ab5f,genadropMinter,jgodwill.near,2023-06-05T14:10:28.046Z
47ec380bd81051653099d11aa3fa2e042d63f88d,genadropMinter,jgodwill.near,2023-06-04T21:25:09.504Z
70c3af079341a2162765d066a4769eba350f296d,genadropMinter,jgodwill.near,2023-06-04T21:22:49.785Z
3d6a9eeab4d5faf9eb378a415de1cb663e202bc2,Unknown Widget,Unknown Author,Unknown Time
1dbdfbc69910a749ad3ed078f5c27b862c673fb0,Unknown Widget,Unknown Author,Unknown Time
361044b4020f593ae365b875e25a2a7dcbef1803,Unknown Widget,Unknown Author,Unknown Time
8d2a42efbb14dccec077f3871023a9ba1854260a,Unknown Widget,Unknown Author,Unknown Time
03bbef9d90b6c0e83ec4d7d17ad7a4eaba7ac1c9,Unknown Widget,Unknown Author,Unknown Time
4c2331d2efd4fdf2c49c6d1e3c76b71142e1d2f7,dev.side.config,devs.near,2023-06-06T05:00:15.943Z
03a642b587491de8b92cfbc960c0886706bd2fb7,Unknown Widget,Unknown Author,Unknown Time
324959f5d440937f4c930b92ebd7530d59168496,Unknown Widget,Unknown Author,Unknown Time
3afa7b4e68770d7ae6fdbf26d2b4fd32839b664f,Unknown Widget,Unknown Author,Unknown Time
4a824c901a78679de921796dff52de7729ebb424,Unknown Widget,Unknown Author,Unknown Time
12eff619ab9af2e57ebfc540f44edcc2b08038ca,Unknown Widget,Unknown Author,Unknown Time
9305e3aa77f97b4363b3447f56841bb8cb100ad1,GenaDrop.Footer,jgodwill.near,2023-06-06T17:55:37.210Z
2d625257164867c2593fce3b5cee849a1aeabe9b,GenaDrop.Footer,jgodwill.near,2023-06-06T14:14:01.399Z
43561c368b43e305f930b49979e12459e12fbe8c,Unknown Widget,Unknown Author,Unknown Time
e7b28ca631dc9595b96290f4928094fa7f37faa6,Unknown Widget,Unknown Author,Unknown Time
5df928bb71979536fcab30bc3460833a3c592ec5,Unknown Widget,Unknown Author,Unknown Time
b9011966c62da30651993167e19a1e85379df359,Unknown Widget,Unknown Author,Unknown Time
fc16deada3cb93a3601c0b71b09d183036dc1858,bastion,jirapatwor.near,2023-03-30T18:07:19.399Z
c4c5e7e7deb8ad2a2b3b76c5f86c3df6759f1537,bastion,jirapatwor.near,2023-03-30T18:06:08.057Z
1abe0a734d80de54075afc7a83e8c12b4cf114db,Unknown Widget,Unknown Author,Unknown Time
a8ca0ddd5456173039457664e66cad2289149e29,Unknown Widget,Unknown Author,Unknown Time
3f127b2ff614014803b9dc580e47b0d69931bbbe,Unknown Widget,Unknown Author,Unknown Time
54fafa179ec24b7b986711e51640dd0c54a30c36,Unknown Widget,Unknown Author,Unknown Time
2ec77dcaf17315bccefdc0c14296258a767cdf1a,Unknown Widget,Unknown Author,Unknown Time
1b276d3d43ab90423ef0107b45e8d4eb68674841,Unknown Widget,Unknown Author,Unknown Time
9d850d5518a408f0c12d89316d3f131a8fa03a3a,Unknown Widget,Unknown Author,Unknown Time
21f98f6204b10bf2a92c6ddc3ee6343209158871,Unknown Widget,Unknown Author,Unknown Time
428d62272c852634d0b169778ef1fa7717aa66f1,Unknown Widget,Unknown Author,Unknown Time
a58c14124b42b29cb3b5ded6d609042fd6acf776,Unknown Widget,Unknown Author,Unknown Time
745297caa077b39fc7e9763caef1a3b8c9a3c7ea,Unknown Widget,Unknown Author,Unknown Time
378833431e976f29be60becac5019214c8a0422a,Unknown Widget,Unknown Author,Unknown Time
ced5efd43228e9b968fe44b59554ae27b19cdcd5,Unknown Widget,Unknown Author,Unknown Time
46cac9171edd3b8123942181497803718b0db348,Unknown Widget,Unknown Author,Unknown Time
27f13bab211cf1f3c093f5e9072b743c34f6494f,dev.community,devs.near,2023-06-06T06:26:56.163Z
14778b920257db16cef4fa154c9aaef294060e35,dev.community,devs.near,2023-06-06T06:17:53.143Z
770ca65e3db7f6dd8b113cd9b0568102b68edc1f,dev.community,devs.near,2023-06-06T06:17:14.561Z
efc2de12e488a65c4c811c9be4fa743afc590cf9,dev.community,devs.near,2023-06-06T03:02:46.366Z
513bed032d249432e337f6ee5496465193553c3c,dev.community,devs.near,2023-06-03T22:36:47.584Z
04b99816c28b46b79968aa3f86675a22d9aab78a,dev.community,devs.near,2023-06-03T22:34:04.119Z
9735ab3e39165091f235e6974d005939d62e4c23,dev.community,devs.near,2023-06-03T22:30:47.962Z
aa4b2690d16da5009030f37b196130ad9ee48ae2,dev.community,devs.near,2023-06-03T22:29:17.004Z
2167c6f9ccdd8442c04063ab1f120d17aed9a5c2,dev.community,devs.near,2023-06-03T22:27:12.874Z
46df9baab149dc2e64bb415bf9b8c0898f764ede,dev.community,devs.near,2023-06-03T22:25:56.573Z
97f0be39b794b1d7ce181209a250f44aa08b0613,dev.community,devs.near,2023-06-03T22:24:54.487Z
42761b537fb9163add2a5abb8bd636b1fc999c9b,dev.community,devs.near,2023-06-03T22:23:21.061Z
7efcd32ff4d52ff69853f46090ebb0455e906d76,dev.community,devs.near,2023-06-03T22:20:54.961Z
e5aa373832e0878335d14fcd044b7417f2bec675,Unknown Widget,Unknown Author,Unknown Time
c48a217e125de2d61e3ab9661d45a1d1650202ad,GenaDropmultichainminter,jgodwill.near,2023-06-06T14:14:45.672Z
